ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics,Domains
148745.0,We Were Brothers,2015.0,1,6,300,15,61,7.62,9820,3.36,138.0,"Action Points, Area Movement, Cooperative Game, Grid Movement, Hexagon Grid, Modular Board, Role Playing, Simulation, Variable Phase Order",Wargames
702.0,Wabbit Wampage,1985.0,2,4,120,12,216,5.97,9821,2.0,424.0,"Action Points, Hand Management, Variable Player Powers",Thematic Games
288284.0,Flash 8,2019.0,1,4,15,7,64,6.96,9822,1.0,123.0,"Grid Movement, Pattern Building",
147920.0,Das Labyrinth des Pharao,2013.0,1,5,40,8,80,6.56,9823,1.78,124.0,"Pattern Building, Tile Placement",
6847.0,South Mountain,1984.0,2,2,360,12,64,6.87,9824,3.07,273.0,"Hexagon Grid, Simulation",Wargames
9238.0,War in the Ice: The Battle for the Seventh Continent,1978.0,2,3,360,14,113,6.3,9825,2.76,358.0,"Dice Rolling, Hexagon Grid",Wargames
191901.0,Clonk!,2016.0,2,4,30,8,97,6.44,9826,1.5,179.0,"Card Drafting, Hand Management, Set Collection",
6770.0,Yom Kippur,1983.0,2,4,120,12,65,6.96,9827,3.4,122.0,"Dice Rolling, Hexagon Grid, Movement Points, Ratio / Combat Results Table",Wargames
6862.0,Laska,1911.0,2,2,30,0,85,6.72,9828,2.57,166.0,Grid Movement,Abstract Games
292971.0,Ettin,2020.0,2,8,60,14,50,7.77,9829,2.5,135.0,"Drafting, Team-Based Game",
39067.0,"June '44: The Struggle for Normandy, 1944",2008.0,2,2,120,0,54,7.26,9830,2.11,175.0,"Campaign / Battle Card Driven, Dice Rolling, Hexagon Grid",Wargames
8986.0,Junkyard Races,2003.0,2,8,120,10,145,6.13,9831,2.18,285.0,Set Collection,
94822.0,Ouro de Tolo,2011.0,3,6,40,8,73,6.67,9832,1.17,96.0,"Hand Management, Push Your Luck, Set Collection",Family Games
13645.0,O'Connor's Offensive,1985.0,2,2,180,12,72,6.72,9833,3.1,320.0,Hexagon Grid,Wargames
195180.0,Universal Rule,2017.0,3,5,45,8,73,6.65,9834,2.67,449.0,Hand Management,
310726.0,"Iron Curtain: Central Europe, 1945-1989",2020.0,1,2,0,0,40,7.87,9835,2.6,296.0,"Dice Rolling, Hexagon Grid",Wargames
29848.0,Battle for Baghdad,2010.0,3,6,120,12,78,6.92,9836,2.83,146.0,"Area Movement, Auction/Bidding, Hand Management, Simulation, Variable Player Powers",Wargames
33541.0,Friedland 1807,2007.0,0,0,0,0,37,8.0,9837,2.9,86.0,"Chit-Pull System, Hexagon Grid",Wargames
203584.0,Los Tesoros del Rey Pirata,2017.0,2,4,45,10,78,7.7,9838,1.83,114.0,"Grid Movement, Hand Management, Set Collection, Variable Phase Order",
149296.0,Risk: The Dalek Invasion of Earth,2014.0,2,5,120,10,176,6.13,9840,2.29,873.0,"Area Majority / Influence, Area Movement, Campaign / Battle Card Driven, Dice Rolling, Player Elimination",
754.0,Domain,1982.0,2,2,15,8,173,6.13,9841,1.78,387.0,"Area Majority / Influence, Tile Placement",Abstract Games
177061.0,Tank on Tank: West Front,2015.0,1,2,45,10,55,7.3,9842,1.71,197.0,"Chit-Pull System, Dice Rolling, Hexagon Grid",Wargames
79.0,MedFront: War in North Africa 1940-43,1994.0,2,2,180,12,119,6.33,9843,3.16,398.0,"Dice Rolling, Grid Movement, Hexagon Grid, Secret Unit Deployment, Simulation",Wargames
178030.0,Overlords of Infamy,2017.0,1,5,90,13,149,7.24,9844,2.4,308.0,"Set Collection, Take That, Tile Placement, Worker Placement",
233590.0,Triora: City of Witches,2019.0,2,4,120,14,52,7.79,9845,3.0,83.0,"Area Majority / Influence, Set Collection, Variable Phase Order, Worker Placement",
279975.0,An Attrition of Souls,2020.0,2,2,90,14,41,7.88,9846,2.5,100.0,"Dice Rolling, Events, Movement Points, Point to Point Movement, Simulation, Tile Placement",Wargames
31803.0,Wadi,2007.0,2,4,30,10,151,6.16,9847,2.32,250.0,"Area Majority / Influence, Modular Board",
5818.0,Waving Hands,1977.0,2,10,30,8,50,7.42,9848,2.78,57.0,"Action Queue, Paper-and-Pencil, Simultaneous Action Selection",
3241.0,Jack The Ripper,1983.0,2,2,120,12,65,6.87,9849,2.63,160.0,"Point to Point Movement, Secret Unit Deployment",
54541.0,Warzoo,2015.0,2,4,30,8,88,6.54,9850,1.5,219.0,"Hand Management, Variable Player Powers",
32466.0,Kogworks,2007.0,2,2,30,6,193,6.07,9851,1.55,245.0,Tile Placement,Abstract Games
91430.0,None of a Kind,2011.0,2,6,20,8,211,5.9,9852,1.27,441.0,"Pattern Building, Simultaneous Action Selection",
88316.0,Autokrator,2012.0,2,4,90,12,130,6.3,9853,2.46,232.0,"Area Majority / Influence, Area Movement, Hand Management, Secret Unit Deployment","Strategy Games, Thematic Games, Wargames"
292961.0,The Suits: Season 2,2019.0,2,2,10,10,41,7.54,9854,0.0,35.0,"Betting and Bluffing, Hand Management, Variable Player Powers",
24118.0,Pictionary Mania,2005.0,4,0,30,12,149,6.09,9855,1.77,329.0,"Acting, Line Drawing, Paper-and-Pencil, Team-Based Game",
57368.0,The King Commands,2010.0,2,6,30,10,265,5.92,9856,1.4,549.0,Hand Management,Family Games
86542.0,Taiga,2010.0,2,6,15,5,95,6.38,9858,1.11,229.0,"Memory, Set Collection",
33156.0,Magnet,2008.0,2,2,30,8,136,6.18,9859,2.33,336.0,"Grid Movement, Secret Unit Deployment",Abstract Games
173462.0,Dreary Hamlet,2016.0,1,4,90,7,66,7.17,9860,2.33,132.0,Dice Rolling,
243780.0,Before There Were Stars...,2018.0,3,6,60,10,95,6.57,9861,1.0,324.0,"Dice Rolling, Storytelling",
322616.0,Comic Hunters,2020.0,1,4,60,14,39,8.71,9863,1.5,92.0,"Auction: Turn Order Until Pass, Card Drafting, Hand Management, Set Collection",
27613.0,Code Cracker,2007.0,1,6,30,8,177,5.99,9864,1.23,286.0,"Dice Rolling, Push Your Luck",Family Games
184800.0,Deus Ex Machina,2016.0,2,4,45,10,88,6.74,9865,1.85,228.0,"Card Drafting, Set Collection, Variable Player Powers, Worker Placement","Family Games, Strategy Games"
27813.0,Saikoro,2007.0,2,2,10,8,75,6.64,9867,1.56,115.0,"Map Reduction, Modular Board",Abstract Games
19161.0,ElfBall,2007.0,2,2,75,0,71,7.09,9868,2.88,136.0,"Dice Rolling, Hexagon Grid, Simulation",Strategy Games
232242.0,Wanted 7,2017.0,2,6,40,8,109,6.55,9869,1.43,168.0,"Auction/Bidding, Hand Management, Set Collection",
29.0,Terrain Vague,1993.0,2,4,120,10,69,6.66,9870,3.25,213.0,"Action Points, Modular Board",
247034.0,Rice Dice,2018.0,1,5,45,10,153,6.12,9871,1.67,459.0,"Dice Rolling, Worker Placement",
278971.0,Why I Otter,2019.0,2,2,15,6,62,7.05,9872,1.0,181.0,"Rock-Paper-Scissors, Trick-taking",
75644.0,Check Your 6! Jet Age,2010.0,2,20,120,12,40,7.95,9873,3.11,102.0,"Dice Rolling, Hexagon Grid, Simulation, Simultaneous Action Selection",Wargames
16105.0,Champions of the Galaxy,1986.0,1,4,30,10,64,8.19,9874,2.27,100.0,Dice Rolling,
73363.0,When Lions Sailed,2011.0,2,4,240,10,55,7.11,9875,2.78,281.0,Grid Movement,Wargames
158752.0,Guerra de Mitos IV,2014.0,2,6,20,10,55,7.93,9876,2.33,73.0,Set Collection,
8671.0,Terra,2003.0,3,6,30,8,508,5.71,9878,1.66,750.0,Hand Management,
197071.0,Gambler × Gamble!,2016.0,3,4,30,10,76,6.68,9879,1.0,97.0,Betting and Bluffing,
1161.0,Perquackey,1956.0,2,6,20,7,225,6.04,9880,1.61,644.0,Dice Rolling,
113301.0,Clocks,2012.0,1,4,30,8,152,6.28,9881,1.79,163.0,"Auction/Bidding, Dice Rolling",
32820.0,Strut!,2007.0,2,5,20,0,98,6.66,9882,2.08,147.0,Dice Rolling,
8666.0,Days of Decision,1990.0,2,7,360,12,119,6.3,9883,3.79,348.0,"Area-Impulse, Dice Rolling, Hexagon Grid, Simulation, Simultaneous Action Selection",Wargames
127589.0,Slavika,2012.0,2,5,30,10,482,5.93,9884,2.24,628.0,"Area Majority / Influence, Hand Management","Family Games, Strategy Games"
51250.0,Gauss,2009.0,2,2,15,10,62,6.96,9885,1.75,94.0,Pattern Building,Abstract Games
1288.0,Jitters,1986.0,1,99,30,10,151,6.17,9886,1.3,425.0,Dice Rolling,
10916.0,Spearhead,1995.0,2,6,120,12,79,6.68,9887,2.92,172.0,"Dice Rolling, Simulation, Simultaneous Action Selection",Wargames
288317.0,Black Seas,2019.0,2,12,500,10,46,8.22,9888,3.43,133.0,"Dice Rolling, Measurement Movement, Scenario / Mission / Campaign Game, Simulation",Wargames
198005.0,Revanche,2018.0,2,2,20,8,50,8.74,9889,1.5,22.0,"Hand Management, Memory",
225569.0,Geek Out! Masters,2017.0,1,4,15,0,55,7.04,9890,1.25,102.0,"Dice Rolling, Push Your Luck",
295609.0,For the Queen,2019.0,2,6,120,13,53,7.43,9891,1.0,138.0,"Communication Limits, Cooperative Game, Team-Based Game, Turn Order: Pass Order",
194388.0,Blacksmith Brothers,2016.0,2,4,90,12,60,7.12,9892,2.17,106.0,"Set Collection, Worker Placement",
38755.0,College Basketball Dynasty,2008.0,1,14,60,0,59,6.98,9893,2.0,60.0,"Card Drafting, Simulation, Tile Placement, Variable Player Powers",
257435.0,Brick & Mortar,2021.0,2,4,120,12,38,7.68,9894,3.17,26.0,"Auction/Bidding, Auction: Sealed Bid, Commodity Speculation, Hand Management, Market, Simultaneous Action Selection, Turn Order: Stat-Based, Victory Points as a Resource",
141467.0,Goro-Goro D?butsu Sh?gi,2012.0,2,2,30,8,58,7.2,9895,1.5,83.0,Grid Movement,
3138.0,Cairo,2002.0,2,5,30,8,261,5.85,9896,1.26,299.0,Dice Rolling,
19418.0,Kings Progress,2005.0,3,5,90,8,85,6.45,9897,3.0,132.0,"Hand Management, Point to Point Movement, Set Collection",
206068.0,Xenofera,2017.0,2,5,75,14,56,7.44,9898,2.5,166.0,"Hand Management, Set Collection, Take That",
39020.0,Professor Pünschge,2008.0,2,7,30,12,136,6.14,9899,2.36,227.0,"Cooperative Game, Team-Based Game",
16415.0,Monstertorte,1996.0,2,4,15,5,105,6.31,9900,1.0,268.0,Set Collection,
12054.0,Oosterbeek Perimeter,2006.0,2,2,300,12,34,8.34,9901,3.25,137.0,"Dice Rolling, Hexagon Grid, Simulation",Wargames
224013.0,Mini Park,2017.0,2,5,25,8,177,6.01,9902,2.0,295.0,Tile Placement,
137789.0,Office 21,2013.0,2,5,10,8,153,6.08,9903,1.45,225.0,"Hand Management, Set Collection",
192324.0,Rory's Story Cubes: Medieval,2016.0,1,99,10,6,70,6.88,9905,0.0,308.0,Storytelling,
220707.0,Pile-Up Rush,2017.0,2,4,20,7,98,6.49,9906,1.0,70.0,Team-Based Game,
163255.0,Reconquista,2014.0,1,1,60,12,50,7.3,9907,2.5,136.0,Area Movement,Wargames
206593.0,Stronghold: Undead (Second Edition),2021.0,2,2,90,14,34,8.15,9908,3.67,239.0,"Action Points, Area Majority / Influence, Point to Point Movement, Variable Player Powers",
3404.0,The Legend of Landlock,1995.0,2,4,20,8,411,5.76,9909,1.24,729.0,Tile Placement,Abstract Games
6993.0,Spinner Dominoes,1983.0,2,8,30,0,79,6.61,9910,1.13,205.0,Tile Placement,Abstract Games
17816.0,Family Fluxx,2005.0,2,6,30,6,727,5.69,9911,1.23,1604.0,"Hand Management, Set Collection",Family Games
10310.0,Warfare in the Age of Reason,1998.0,2,7,180,12,47,7.59,9912,3.33,131.0,"Dice Rolling, Simulation",Wargames
310953.0,Pokémon Trading Card Game Battle Academy,2020.0,2,2,30,6,53,7.49,9913,2.33,235.0,"Card Drafting, Variable Player Powers",
234314.0,Dôjima,2018.0,2,6,60,12,53,7.35,9914,2.0,73.0,"Card Drafting, Dice Rolling, Variable Player Powers",
140693.0,Fox & Chicken,2013.0,7,41,20,8,69,6.69,9915,1.67,282.0,"Memory, Player Elimination, Storytelling, Variable Player Powers, Voting",
193240.0,Pasaraya: Supermarket Manager,2018.0,1,4,90,14,66,7.23,9916,2.5,85.0,"Deck Bag and Pool Building, Set Collection, Simulation",
16369.0,Das Kleine Gespenst,2005.0,2,4,15,5,162,6.05,9917,1.2,385.0,Memory,Children's Games
4917.0,Great War at Sea: U.S. Navy Plan Black,1999.0,2,4,120,12,76,6.72,9918,2.4,340.0,Hexagon Grid,Wargames
129307.0,"Congo Merc: The Congo, 1964",2012.0,1,1,30,12,111,6.25,9919,1.85,327.0,"Point to Point Movement, Simulation, Solo / Solitaire Game",Wargames
152767.0,Conquest of Speros,2015.0,2,4,30,10,201,5.95,9920,2.13,816.0,"Area Majority / Influence, Area Movement, Hand Management, Set Collection",
143131.0,Constructo,2014.0,2,2,15,8,64,6.94,9921,1.4,87.0,"Area Majority / Influence, Modular Board",Abstract Games
705.0,Caesar in Gallia: Conquest on the Ancient Frontier,1993.0,2,2,300,0,62,6.89,9922,3.07,378.0,"Dice Rolling, Hexagon Grid",Wargames
6374.0,Napoleon at the Berezina,2003.0,1,2,300,12,67,6.75,9923,3.18,359.0,Hexagon Grid,Wargames
66643.0,Uncle Chestnut's Table Gype,2010.0,2,4,30,8,126,6.29,9924,2.0,151.0,"Dice Rolling, Point to Point Movement",Abstract Games
18311.0,Battlefront: WWII,2002.0,2,8,180,12,48,7.36,9925,3.63,104.0,"Dice Rolling, Measurement Movement, Simulation, Variable Phase Order",Wargames
300296.0,PARKS Memories: Mountaineer,2020.0,2,8,30,6,74,6.68,9926,1.0,603.0,"Memory, Set Collection",
253763.0,Expedition Luxor,2018.0,2,4,45,8,147,6.12,9927,2.0,597.0,"Area Majority / Influence, Tile Placement",
38187.0,Phase 10 Twist,2007.0,2,6,30,8,183,6.07,9928,1.22,559.0,"Set Collection, Trick-taking",
26999.0,China: The Middle Kingdom,2008.0,0,4,0,12,71,6.81,9929,3.0,198.0,Area Movement,Wargames
234451.0,Jedzie poci?g z daleka,2017.0,1,4,45,6,107,6.31,9930,1.33,151.0,"Network and Route Building, Simultaneous Action Selection, Tile Placement",
9086.0,"Eylau: Napoleon's Winter Battle, 1807",1980.0,2,4,180,12,71,6.68,9931,2.83,203.0,"Dice Rolling, Hexagon Grid, Ratio / Combat Results Table, Simulation",Wargames
2546.0,Elixir,1987.0,2,4,60,6,283,5.95,9932,1.41,597.0,"Pick-up and Deliver, Set Collection",Family Games
6750.0,Diceland: Ogre,2003.0,2,2,10,10,96,6.46,9933,2.17,302.0,"Action Points, Dice Rolling, Hand Management, Variable Player Powers",Thematic Games
98261.0,The Lord of the Rings: The Two Towers,2002.0,2,0,120,12,46,7.19,9934,0.0,159.0,"Dice Rolling, Variable Player Powers",
1699.0,Star Smuggler,1982.0,1,1,180,12,102,6.38,9935,2.83,381.0,"Dice Rolling, Paper-and-Pencil, Pick-up and Deliver, Time Track",Thematic Games
203710.0,Cake Duel,2018.0,2,2,15,8,81,6.88,9936,1.2,125.0,"Hand Management, Memory, Set Collection",
163040.0,Det dårlige selskab,2014.0,3,16,30,16,98,6.41,9937,1.5,185.0,"Hand Management, Simultaneous Action Selection",
85340.0,Adlung Land,2010.0,2,4,45,10,210,5.91,9938,1.79,473.0,"Hand Management, Tile Placement",Family Games
6476.0,"Yalu: The Chinese Counteroffensive in Korea, November 1950 to May 1951",1977.0,2,2,180,12,53,7.14,9939,3.09,155.0,"Dice Rolling, Grid Movement, Hexagon Grid, Simulation",Wargames
253319.0,Southern Pacific,2018.0,3,5,90,0,52,6.91,9940,3.0,140.0,"Auction/Bidding, Network and Route Building, Stock Holding",
279741.0,Devil May Cry: The Bloody Palace,2020.0,1,4,90,14,62,8.18,9941,2.5,195.0,"Pattern Building, Push Your Luck",
283137.0,Human Punishment: The Beginning,2021.0,3,6,180,14,39,9.24,9942,2.92,57.0,"Area Movement, Dice Rolling, Hand Management, Hidden Roles, Pick-up and Deliver, Set Collection, Team-Based Game, Traitor Game, Variable Player Powers, Voting",
229708.0,Super Goal!,2017.0,2,2,15,6,99,6.47,9943,1.25,181.0,"Dice Rolling, Push Your Luck, Roll / Spin and Move",
192023.0,"Demyansk Shield: the Frozen Fortress, February-May 1942",2017.0,2,2,240,16,53,7.51,9944,3.17,229.0,"Dice Rolling, Hexagon Grid",Wargames
16325.0,Strike Them a Blow: 1864 North Anna River,2006.0,2,4,600,12,48,7.5,9945,3.3,393.0,"Dice Rolling, Hexagon Grid, Simulation",Wargames
199690.0,Squirrel Rush,2016.0,2,6,30,6,105,6.36,9946,1.75,178.0,"Grid Movement, Hand Management, Tile Placement",
148282.0,Black Hat,2015.0,2,6,45,10,190,6.1,9947,2.4,302.0,"Area Movement, Hand Management, Modular Board, Set Collection, Trick-taking",
2480.0,Tribes,1998.0,4,8,240,0,87,6.49,9948,2.08,227.0,"Cooperative Game, Role Playing, Voting",Thematic Games
172543.0,Chef Alfredo,2015.0,2,4,15,5,155,6.04,9949,1.0,343.0,Memory,Children's Games
21991.0,Karo,2005.0,2,2,20,8,83,6.55,9950,2.0,169.0,Modular Board,Abstract Games
169743.0,Moons,2017.0,3,6,20,8,270,5.9,9951,1.5,655.0,"Set Collection, Trick-taking",
2510.0,Playboss,1969.0,3,9,180,16,117,6.28,9952,2.5,434.0,"Auction/Bidding, Commodity Speculation, Simulation, Trading",
31605.0,Drive on Kursk:  July 1943,2008.0,2,2,0,0,64,6.93,9953,2.75,301.0,"Dice Rolling, Grid Movement, Hexagon Grid, Simulation, Variable Phase Order",Wargames
225909.0,"Inferno sugli Altipiani, 1916",2017.0,2,2,240,12,43,7.81,9954,3.25,168.0,Hexagon Grid,Wargames
126340.0,Baldrick's Tomb,2012.0,1,4,30,8,124,6.24,9955,1.55,328.0,"Dice Rolling, Push Your Luck, Role Playing",
104376.0,Bonbons,2011.0,2,6,20,7,189,6.02,9956,1.14,338.0,Memory,"Children's Games, Family Games"
21915.0,Le Vol de l'Aigle,2005.0,3,10,600,12,43,7.62,9957,2.92,173.0,"Paper-and-Pencil, Secret Unit Deployment, Simulation, Simultaneous Action Selection",Wargames
172012.0,"7 Symbols, and 7 Nations",2015.0,3,4,20,8,47,7.15,9958,2.2,37.0,Trick-taking,
89912.0,Jasper and Zot,2011.0,1,1,30,7,173,6.1,9959,1.56,300.0,"Chit-Pull System, Dice Rolling",
233364.0,Cultistorm,2019.0,2,5,120,13,79,7.13,9960,2.78,164.0,"Cooperative Game, Deck Bag and Pool Building, Dice Rolling, Hand Management, Role Playing, Set Collection, Variable Player Powers",
10246.0,Darkest December: Battle of the Bulge 1944,2004.0,2,2,180,12,50,7.48,9961,3.78,137.0,"Hexagon Grid, Secret Unit Deployment, Simulation",Wargames
174959.0,The First Jihad: The Rise of Islam 632-750,2020.0,1,1,120,10,38,7.89,9962,3.63,86.0,"Area Majority / Influence, Campaign / Battle Card Driven, Dice Rolling, Events, Simulation, Solo / Solitaire Game",Wargames
231878.0,Polite Society: The Jane Austen Board Game,2018.0,2,5,30,8,82,6.76,9963,1.5,190.0,"Card Drafting, Dice Rolling, Hand Management",
182259.0,Creepy Falls,2018.0,2,5,90,12,94,6.61,9964,2.86,146.0,"Area Majority / Influence, Variable Player Powers, Worker Placement",
8351.0,"Clash of Titans: The Tank Battle for Kursk, 1943",1998.0,1,2,180,0,54,6.99,9965,2.88,204.0,Hexagon Grid,Wargames
152174.0,Pressure Cooker,2014.0,2,4,45,8,138,6.16,9966,1.88,341.0,"Pattern Recognition, Pick-up and Deliver, Set Collection",
3035.0,The Last Days of the Grande Armee: The Four Days of Waterloo,1998.0,2,2,180,0,91,6.56,9967,3.07,330.0,"Dice Rolling, Hexagon Grid, Movement Points, Simulation",Wargames
305221.0,Dinosaur Table Battles,2020.0,2,2,45,0,41,7.49,9968,2.0,195.0,"Dice Rolling, Drafting",
169925.0,Age of Craft,2014.0,2,4,40,10,66,6.68,9969,2.0,98.0,"Dice Rolling, Trading",
131060.0,Ready to Rock!,2012.0,3,9,20,9,127,6.28,9970,1.86,263.0,"Area Movement, Card Drafting, Point to Point Movement",
4141.0,Spy Web,1997.0,2,2,30,8,146,6.11,9971,1.58,387.0,"Secret Unit Deployment, Tile Placement",
194387.0,DREIst!,2016.0,1,4,20,8,130,6.16,9972,1.67,246.0,Hand Management,
96626.0,Assault on Icecrown Citadel,2011.0,4,4,40,12,49,7.34,9975,2.88,118.0,"Hand Management, Variable Player Powers",
27042.0,Veritas,2013.0,3,6,60,12,81,6.61,9976,2.36,344.0,"Area Majority / Influence, Pick-up and Deliver",
35311.0,Sixis,2008.0,2,4,15,0,111,6.24,9977,1.43,151.0,Dice Rolling,
131416.0,C.O.A.L.: Combat-Oriented Armored League,2013.0,2,4,10,8,79,6.79,9978,2.43,119.0,"Card Drafting, Memory, Variable Player Powers",
217404.0,Pungi,2017.0,3,5,20,8,98,6.32,9979,1.2,270.0,Hand Management,
3826.0,Unlur,2002.0,2,2,20,0,35,7.85,9980,3.0,60.0,Pattern Building,Abstract Games
2240.0,Mad Magazine Card Game,1979.0,2,6,30,8,400,5.85,9981,1.11,946.0,"Hand Management, Lose a Turn, Matching, Take That",
257706.0,Zoo-ography,2019.0,1,4,45,12,39,8.0,9982,2.0,73.0,"Card Drafting, Pattern Building, Set Collection, Tile Placement",
21685.0,Rok 1920,1995.0,2,3,120,12,47,7.6,9983,3.73,68.0,Hexagon Grid,Wargames
184462.0,Alchemidus,2015.0,1,127,30,10,91,6.37,9985,1.5,131.0,Dice Rolling,
300217.0,Merchants of the Dark Road,2021.0,1,4,120,12,47,8.23,9986,2.92,238.0,"Rondel, Worker Placement with Dice Workers",Strategy Games
253320.0,1834,2018.0,3,5,240,0,37,7.56,9987,4.0,152.0,"Auction/Bidding, Stock Holding, Tile Placement",
161885.0,Rail USA,2014.0,3,5,40,12,57,6.85,9988,2.38,126.0,"Network and Route Building, Pick-up and Deliver, Stock Holding",
8402.0,The Great Pacific War: The Second World War in the Pacific,2003.0,2,5,480,12,81,6.67,9989,4.1,419.0,"Chit-Pull System, Dice Rolling, Grid Movement, Hexagon Grid, Simulation",Wargames
137173.0,Cairo Corridor,2013.0,2,2,20,10,47,7.28,9990,2.0,63.0,"Area Majority / Influence, Network and Route Building, Tile Placement",Abstract Games
299159.0,Vidrado,2020.0,2,4,30,7,37,8.79,9991,3.0,41.0,"Card Drafting, Contracts, Hand Management",
244966.0,Futboard,2018.0,2,0,45,12,52,7.3,9992,1.25,92.0,"Area Movement, Dice Rolling, Roll / Spin and Move, Simultaneous Action Selection, Tile Placement",
146387.0,This Is Not a Test: Post-Apocalyptic Skirmish Rules,2013.0,2,2,90,0,33,8.8,9993,2.67,76.0,"Action Points, Area Movement, Dice Rolling, Line of Sight, Measurement Movement, Scenario / Mission / Campaign Game, Secret Unit Deployment, Simulation, Time Track, Variable Player Powers",
234511.0,My First Stone Age: The Card Game,2017.0,2,4,30,4,108,6.31,9994,1.0,357.0,"Memory, Set Collection",
4087.0,1812: The Campaign of Napoleon in Russia,1972.0,0,0,0,12,66,6.83,9995,2.17,228.0,"Area Movement, Dice Rolling, Hexagon Grid",Wargames
175496.0,Cauldron Quest,2015.0,2,4,20,6,111,6.34,9996,1.2,317.0,"Cooperative Game, Dice Rolling, Grid Movement",
216282.0,Critters Below,2017.0,1,6,60,14,94,6.43,9997,2.22,282.0,"Memory, Player Elimination, Team-Based Game, Time Track, Variable Player Powers, Voting",
274735.0,13 Sheep,2019.0,1,10,8,8,93,6.53,9998,1.0,163.0,"Dice Rolling, Line Drawing, Paper-and-Pencil",
137912.0,Top 5 Rummy,2013.0,2,4,40,8,64,6.71,9999,1.8,114.0,Set Collection,
192924.0,StoryLine: Fairy Tales,2016.0,3,8,30,8,172,6.15,10000,1.0,479.0,"Simultaneous Action Selection, Storytelling, Voting",
181244.0,Amphipolis,2015.0,1,4,30,10,131,6.18,10001,1.8,176.0,Set Collection,Family Games
175327.0,Wrathborne Champions,0.0,2,6,180,13,54,7.42,10002,2.0,139.0,"Cooperative Game, Deck Bag and Pool Building, Pattern Recognition, Variable Player Powers",
5389.0,Niki Lauda's Formel 1,1980.0,2,6,90,10,53,7.08,10003,1.6,94.0,Auction/Bidding,
7487.0,Flutter,1950.0,2,10,60,8,91,6.55,10004,1.67,137.0,"Commodity Speculation, Dice Rolling, Stock Holding",
285792.0,Jig?an: The Eastern Mechanist,2019.0,2,4,90,14,78,6.69,10005,3.25,153.0,"Action Points, Area Majority / Influence, Card Drafting, Set Collection",
148730.0,Copa,2013.0,2,5,30,7,75,6.68,10006,1.67,134.0,Modular Board,
182681.0,Mini Cywilizacja,2015.0,2,5,30,8,114,6.35,10007,2.0,216.0,Card Drafting,
137811.0,Galactic Strike Force,2014.0,2,6,60,13,465,5.73,10008,3.31,1169.0,"Cooperative Game, Deck Bag and Pool Building",Thematic Games
160396.0,Arcadia,2015.0,2,4,60,8,272,5.85,10009,2.0,666.0,"Hand Management, Set Collection, Simulation",
1396.0,Ben Hur,1987.0,2,6,90,10,75,6.57,10010,1.83,127.0,Resource to Move,
26305.0,General Quarters (Third Edition),2006.0,2,12,120,12,45,7.38,10011,3.4,121.0,Simulation,Wargames
7033.0,Kadesh:  Mobile Warfare in the Ancient Middle East,1991.0,2,2,120,12,95,6.46,10012,3.08,453.0,Hexagon Grid,Wargames
255291.0,Bilder,2018.0,2,12,60,8,64,6.84,10013,2.0,140.0,"Pattern Building, Simulation",
67339.0,Command at Sea: 4th Edition - War at Sea 1926-1955,2008.0,1,8,0,12,39,7.96,10014,4.2,150.0,"Dice Rolling, Simulation, Simultaneous Action Selection",Wargames
263996.0,Melee & Wizard,2018.0,2,0,60,10,40,8.49,10015,2.5,184.0,"Dice Rolling, Grid Movement, Hexagon Grid, Line of Sight, Scenario / Mission / Campaign Game, Simulation, Variable Player Powers",
17239.0,Gutshot,2005.0,2,10,240,12,40,7.77,10016,2.89,83.0,"Action Points, Chit-Pull System, Dice Rolling, Variable Player Powers",
16110.0,Il Cucco,0.0,2,40,2,8,111,6.21,10017,1.27,224.0,"Player Elimination, Trading",
22406.0,Twilight of the Ottomans: World War I in the Middle East,2007.0,2,2,360,12,53,7.11,10018,2.88,313.0,Hexagon Grid,Wargames
202617.0,18CLE,2016.0,3,6,270,18,44,7.33,10019,4.0,57.0,"Auction/Bidding, Network and Route Building, Stock Holding, Tile Placement",
235328.0,STEM: Epic Heroes,2017.0,2,4,30,13,158,6.23,10020,1.58,550.0,"Set Collection, Take That",
7934.0,Imperial Governor & Strategos,1979.0,2,6,120,12,64,6.88,10021,2.2,155.0,"Hexagon Grid, Simulation",Wargames
161682.0,Le Temps des As,2014.0,1,4,90,10,44,7.59,10022,2.67,188.0,"Action Points, Dice Rolling, Hexagon Grid",Wargames
122831.0,Expedite,2012.0,2,4,30,14,75,7.13,10023,1.86,142.0,"Card Drafting, Hand Management, Network and Route Building",Strategy Games
272636.0,Dragon's Cave,2019.0,2,4,0,7,84,6.53,10025,1.0,176.0,"Action Retrieval, Push Your Luck",
38266.0,Kriegbot,2008.0,2,6,120,0,62,7.17,10026,2.67,206.0,Variable Player Powers,Wargames
4970.0,Decision in France,1994.0,2,3,360,12,57,6.85,10027,3.0,191.0,Hexagon Grid,Wargames
14387.0,Duel for Kharkov,1985.0,2,2,180,12,58,7.14,10028,3.55,303.0,Hexagon Grid,Wargames
246310.0,Page Quest SEASON 1: Mythical Artifacts,2018.0,1,2,20,12,49,7.06,10029,2.0,209.0,"Dice Rolling, Variable Player Powers",
40823.0,MedWar Sicily,2009.0,1,4,120,10,84,6.47,10030,2.28,250.0,"Campaign / Battle Card Driven, Dice Rolling, Hexagon Grid, Simulation",Wargames
